
begin photo_measurements 0767	strip_id 26	version 2.0
 11270018	-0.28127683	-20.90396	-0.28125535	-20.903525	1 85
 11270045	-0.80814782	-39.032891	-0.80811165	-39.031982	1 85
 11270704	-4.011932	-16.748528	-4.011832	-16.748186	1 85
 11270786	-9.1997574	-27.255403	-9.1995371	-27.25481	1 85
 11383920	-8.028175	-49.904688	-8.0279504	-49.903421	1 85
 11273166	1.3514847	-44.820695	1.3514692	-44.819608	1 85
 11273861	-17.966184	-15.575012	-17.965778	-15.574686	1 85
 11273901	-17.386075	-29.01633	-17.385661	-29.015679	1 85
 11274046	-18.558805	-38.421925	-18.558338	-38.421007	1 85
 11274048	-16.348805	-36.662329	-16.348398	-36.661468	1 85
 11274805	-22.861574	-18.709042	-22.861047	-18.708637	1 85
 11275109	-25.576975	-31.705775	-25.576345	-31.705029	1 85
 11275969	-29.846374	-21.735406	-29.84566	-21.734911	1 85
 11386174	-25.739107	-44.287034	-25.738423	-44.285903	1 85
 11275271	-20.671399	-47.47615	-20.670844	-47.474932	1 85
 11279401	-33.630369	-20.616753	-33.629553	-20.616277	1 85
 11392974	-20.438199	-39.549954	-20.437679	-39.548995	1 85
 11381033	12.362721	-49.675196	12.362421	-49.673931	1 85
 11381380	15.773009	7.2994452	15.772693	7.2992804	1 85
 11382284	27.005697	-6.9373015	27.00512 	-6.9371613	1 85
 11382306	30.582204	10.296044	30.581536	10.295801	1 85
 11381232	13.642018	-5.0181889	13.641749	-5.0180958	1 85
 11381574	14.360252	34.9573  	14.359935	34.956475	1 85
 11381645	14.016829	39.746394	14.016511	39.745431	1 85
 11381550	16.168744	15.793001	16.168414	15.792652	1 85
 11384080	-6.7984011	12.520254	-6.7982439	12.519981	1 85
 11384271	2.0312566	3.1053758	2.0312298	3.1053008	1 85
 11384287	1.9521216	14.24111 	1.952096 	14.240802	1 85
 11384671	7.8907674	-0.73963279	7.89062  	-0.73962896	1 85
 11384781	5.8090968	4.4529753	5.8089924	4.4528726	1 85
 11384024	-5.0579437	0.63154235	-5.0578251	0.63151802	1 85
 11384169	-5.8007579	36.76851 	-5.8006063	36.767643	1 85
 11384182	-10.736151	43.684202	-10.735871	43.683119	1 85
 11384385	1.6359142	35.792255	1.6358932	35.791418	1 85
 11384439	3.5853259	43.946308	3.5852564	43.945228	1 85
 11384449	3.8409223	44.067884	3.8408465	44.0668  	1 85
 11385555	22.052377	-5.1060288	22.05192 	-5.1059313	1 85
 11385607	19.461996	42.623065	19.461537	42.622007	1 85
 11386535	-26.313713	-4.3108564	-26.313118	-4.3107737	1 85
 11386538	-28.016876	-5.1755049	-28.016238	-5.1754022	1 85
 11386704	-27.171932	14.652056	-27.171305	14.651714	1 85
 11387517	-22.080635	12.466957	-22.080137	12.466673	1 85
 11387540	-18.858856	9.5440183	-18.858437	9.5438021	1 85
 11387982	-18.140058	-4.1552614	-18.139657	-4.1551849	1 85
 11386902	-26.536053	39.109373	-26.535371	39.108381	1 85
 11387596	-22.293847	34.513645	-22.293297	34.512807	1 85
 11387605	-18.627833	38.105338	-18.627367	38.104407	1 85
 11388154	-16.472833	46.449061	-16.472398	46.447873	1 85
 11392575	-25.185405	-1.3747105	-25.184839	-1.3746926	1 85
 11392301	-31.779829	33.887723	-31.779019	33.886865	1 85
 11262873	33.780943	-45.713137	33.78005 	-45.711917	1 85
 11269327	5.0976567	-45.052606	5.0975489	-45.05151	1 85
 30432	-24.042  	13.03275 	-24.041454	13.03245 	1 0
