Tytul_zas	Opis	Nr_zgl	Nr_szer	Nr_zdj	Kod_zas	Kod_ukl	Data_wyk	Pochodz	Rozdz	Barwy	B_WGS84	L_WGS84	H_WGS84	X_PUWG	Y_PUWG	H_norm	H_sred	Omega	Fi	Kappa	Nr_karty	Wykonawca	Nr_obiektu	Nr_etapu
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0106	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80636227	20.59644823	1797,58	661370,22	605095,84	1767,09	162	-0,030808	-0,001224	-178,872216	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0107	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8063273	20.58990798	1801,10	661356,67	604665,41	1770,60	162	-0,032378	-0,051061	-178,727434	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0108	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80633144	20.58334522	1795,95	661347,47	604233,40	1765,45	162	0,045263	0,018064	-178,858897	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0109	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8063667	20.57681642	1792,57	661341,82	603803,54	1762,06	162	0,030299	0,035495	-178,701507	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0110	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80636664	20.57016979	1796,28	661332,12	603366,02	1765,77	162	0,000149	0,009949	-178,750903	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0111	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80636024	20.56362416	1792,20	661321,89	602935,16	1761,69	162	-0,007642	0,021746	-178,793899	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0112	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80639415	20.55713981	1798,34	661316,28	602508,24	1767,82	162	0,023371	0,027615	-178,761941	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0113	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80643562	20.55060036	1796,95	661311,47	602077,67	1766,42	162	-0,022306	0,011140	-178,769501	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0114	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646551	20.54401198	1793,95	661305,34	601643,91	1763,41	162	0,039753	0,033874	-178,756891	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0115	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80648019	20.53745818	1799,29	661297,61	601212,46	1768,75	162	0,006575	0,024063	-178,810032	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0116	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80652562	20.53093041	1797,89	661293,37	600782,66	1767,34	162	0,048643	0,009994	-178,782285	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0117	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8065471	20.52443793	1792,64	661286,56	600355,23	1762,09	162	-0,019340	0,054314	-178,775625	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0118	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80650986	20.51784612	1798,31	661273,12	599921,40	1767,75	162	0,005339	-0,117766	-178,831796	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0119	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80649177	20.5113158	1795,41	661261,94	599491,58	1764,85	162	-0,018453	0,026537	-178,814319	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0120	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80652562	20.50471606	1792,50	661256,47	599057,06	1761,93	162	-0,004088	0,028952	-178,838287	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0121	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.806579	20.49826102	1799,49	661253,42	598632,02	1768,91	162	0,116255	0,154409	-178,731260	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0122	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80657532	20.49158575	1796,89	661243,76	598192,62	1766,31	162	-0,128907	-0,149833	-178,824399	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0123	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8065758	20.48506604	1790,92	661234,81	597763,45	1760,34	162	0,038591	0,042135	-178,851538	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0124	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80657631	20.47856246	1796,32	661225,93	597335,34	1765,74	162	0,058137	0,039379	-178,735040	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0125	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80653055	20.47198518	1797,58	661211,84	596902,49	1766,99	162	-0,181392	-0,329724	-178,746564	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0126	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646872	20.46552346	1794,24	661196,16	596477,27	1763,65	162	-0,011274	0,025713	-178,825488	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0127	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80645726	20.45894191	1796,50	661185,97	596044,06	1765,90	162	-0,003456	0,023872	-178,806897	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0128	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80645891	20.45242479	1803,63	661177,35	595615,05	1773,03	162	-0,004063	-0,035827	-178,750377	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0129	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80645892	20.44577897	1795,49	661168,42	595177,57	1764,89	162	-0,000782	0,028358	-178,837087	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0130	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646591	20.43928695	1797,27	661160,51	594750,21	1766,66	162	-0,015295	-0,005587	-178,800470	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0131	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80648463	20.43278427	1793,45	661153,93	594322,11	1762,85	162	-0,031465	0,014977	-178,696755	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0132	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646445	20.42622777	1792,44	661143,00	593890,56	1761,84	162	0,002776	0,033264	-178,816593	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0133	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80644009	20.41962213	1798,14	661131,57	593455,78	1767,53	162	0,009521	-0,018713	-178,905030	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0134	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646014	20.41311742	1793,83	661125,26	593027,55	1763,22	162	0,069914	0,016714	-178,776136	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0135	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646369	20.40659077	1793,51	661117,12	592597,91	1762,89	162	0,011431	0,026971	-178,749479	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0136	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80643218	20.3999887	1800,22	661105,02	592163,38	1769,59	162	-0,016888	0,012351	-178,811630	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0137	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80637562	20.39344964	1797,86	661090,26	591733,05	1767,24	162	-0,041187	0,008067	-178,799686	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0138	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80634444	20.3869033	1793,33	661078,36	591302,19	1762,70	162	-0,045645	0,008534	-178,844528	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0139	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80636914	20.38039676	1798,03	661072,75	590873,83	1767,39	162	-0,012194	-0,019992	-178,815266	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0140	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80643417	20.37386822	1793,36	661071,65	590443,93	1762,72	162	0,047201	0,029740	-178,786121	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	147	0141	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.80646925	20.36732154	1795,01	661067,23	590012,90	1764,37	162	-0,014611	0,037818	-178,763680	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0142	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79749502	20.33448511	1794,93	660028,03	587870,11	1764,25	162	0,006554	-0,049731	1,159065	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0143	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79746803	20.34110125	1790,77	660033,24	588305,78	1760,10	162	-0,033021	-0,035376	1,184566	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0144	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79741371	20.34766874	1799,71	660035,38	588738,32	1769,04	162	0,010972	0,024399	1,210416	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0145	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79738967	20.35423136	1794,93	660040,93	589170,46	1764,26	162	-0,009631	-0,025030	1,234925	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0146	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79743145	20.36075397	1791,41	660053,79	589599,84	1760,74	162	0,029729	-0,038485	1,162338	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0147	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79751043	20.36723248	1797,13	660070,77	590026,23	1766,47	162	0,035816	-0,027383	1,202171	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0148	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79756133	20.37382614	1794,23	660084,81	590460,25	1763,57	162	0,007335	-0,010002	1,113874	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0149	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79755351	20.38033331	1792,86	660092,25	590888,71	1762,20	162	0,018763	-0,030927	1,254192	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0150	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79755179	20.38690959	1798,10	660100,50	591321,71	1767,44	162	-0,024611	-0,029772	1,212085	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	146	0151	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.79756212	20.39343361	1800,04	660110,06	591751,24	1769,39	162	-0,032590	-0,007471	1,202694	13_013_12	OPGK Olsztyn	CZ2	2209
